T_in,T_out,H_in,H_out,L,Solar,CO2,Wind,N,W,E,W_encoded,status
27.863089478785632,27.850983623706597,67.09832041986472,70.47532754318888,367.676286006756,344.8736348457072,676.9813542694031,3.747836208382111,26,rainy,101.52832384261288,1,Acceptable
26.438400134126876,31.141012361425148,42.40770717025199,45.62785323012494,209.35906305850312,495.2220076741506,825.528330232933,3.522325969255046,21,cloudy,96.07222599084628,0,Acceptable
19.55509203338233,23.94443889575536,38.45255932299116,34.75442977618079,438.8503384730288,709.3741942959782,1059.9570605607746,1.5867495574237953,5,sunny,78.99999040006277,3,Acceptable
27.391233833491548,10.930393896691603,31.14063618469488,22.93820610068604,235.44173031878023,591.646726929644,952.5518668949207,2.456992829492646,18,sunny,280.7273244941408,3,Poor
26.055129492178395,28.865744915326097,60.20599570319607,51.58002471074583,0.0,994.9693651202736,788.4707876787409,1.9445970983327203,21,sunny,47.3676944445223,3,Good
24.61828381726715,13.997035638360328,57.11086781820307,49.89007856660592,0.0,977.3091558104172,980.9054133391828,1.2820125812190322,8,sunny,120.926418852402,3,Good
16.633889731502876,21.810943407855525,73.00205286648578,94.86986701646364,657.1809416273812,200.22284768609163,703.4861959042777,3.9039032530401903,9,stormy,117.98411924399484,2,Poor
25.43200146867356,15.907236633693298,43.31689411536218,33.61353121017208,855.4222332632883,269.6692134740181,985.3359952110692,6.243155323850578,8,rainy,158.48766912009793,1,Acceptable
20.842509056850385,33.023397577011885,32.15957865687127,32.987871324421285,393.7569949930495,463.6264798287839,1049.4407996913485,3.4618012593304224,7,sunny,182.62107005933672,3,Acceptable
27.846861846221447,31.29361298866185,48.76754387519906,42.81004934573436,592.7332025924021,318.87993241434674,764.6118349564398,2.593729828737801,11,cloudy,101.61407835419836,0,Acceptable
19.512530548026447,24.67026649842193,51.852921752677446,53.7772709133698,113.26465206850244,970.2989638362936,980.02541308178,0.904592097463644,9,sunny,73.3753555843532,3,Good
18.38593286826037,17.146407663154193,55.21115660317689,53.78668857196264,298.6724974280902,622.6929083545066,868.9456312655054,6.893673878869701,20,sunny,77.73671570754982,3,Acceptable
20.220296821115507,32.38925570856442,47.05430969986117,52.01016577473789,526.288721764869,651.8310558027606,982.0403285621236,3.195950866591424,2,sunny,173.39429825734467,3,Acceptable
19.973709714590203,25.807764096387555,46.67708772092728,50.62045754921225,0.0,1200.0,1063.39266651002,1.0167733119425573,3,sunny,60.93031218801459,3,Acceptable
22.92384252698552,11.77259725256848,44.76240802692044,28.775513506374377,766.0218365957103,251.624252694192,1101.9014039199578,3.6795013475963714,22,cloudy,181.45733613188096,0,Acceptable
27.48598998370253,12.292296087928564,48.76749144301815,49.21870260592556,322.26693329221155,613.9751911166221,1098.537210452031,2.9044745407056025,22,sunny,257.00164490542494,3,Acceptable
22.836157685266627,29.46324444543178,60.692530628703366,71.39294702581178,491.1028954817589,537.148185214014,1148.560937958464,4.41398717960174,8,sunny,112.63803810333852,3,Good
27.039291138564423,20.55367197505532,45.70272303104786,57.12659347334525,177.20029247005047,933.53648780431,618.9354111839223,1.9618707224861625,4,sunny,89.49153025122277,3,Good
24.682990599945565,17.172398070749423,42.34219976933928,37.81877472026414,278.7913166404064,780.7263336490691,923.4645265211208,6.135382988483082,22,sunny,106.67414880220062,3,Good
18.907129913906346,23.792252639711155,53.85231810599517,50.32840972459893,465.3320511073702,267.0194702699246,1053.706237461823,3.968924195254051,1,rainy,69.70071699570019,1,Acceptable
24.402938248321146,25.69114101108857,43.192977544796776,35.39847494587632,164.93641745382558,790.0645526492909,761.5079464641799,2.1709331296064605,16,sunny,84.54269005477616,3,Good
16.490503792015673,13.874035458997776,36.64368333839556,22.619094426139505,404.2211652181074,408.8348833100035,926.369495364758,2.531098671023929,6,sunny,77.2608625375332,3,Poor
26.42237244399614,20.947818769608688,48.86241075622436,54.64849667195165,328.59631733005733,706.9109691362036,692.933737227335,2.195968949912082,11,sunny,101.89074430614784,3,Good
20.651232029943444,22.033950047505,46.91959261547146,46.05101256564527,292.3091572965776,679.6374186342714,809.1421496988581,2.0718712958818197,17,sunny,84.52164071656561,3,Good
25.04138660635707,28.73041075839764,42.12137205611566,49.30332821995923,449.6456294666147,448.4712838212367,1008.6980453458592,4.611124045185669,2,sunny,68.28756111727158,3,Good
22.58161657183116,22.06974959551312,49.195220270472944,34.76821199210315,588.0612925395483,306.74003594233767,890.3645561980189,2.249728180571948,20,cloudy,90.5141555442922,0,Acceptable
22.45746820241866,15.928960423547736,65.73331803806933,73.94725759049811,264.44278845627537,250.6284855714997,918.723510096826,4.505900304584762,14,rainy,123.84740243242952,1,Acceptable
19.814145603681872,19.53831238194877,42.27612140448909,38.73425200398944,0.0,941.0450896467552,1026.2517325741946,4.238428301454752,4,sunny,20.527938848821247,3,Good
24.021701337155207,25.904009456310888,55.62063481276768,49.478206224645504,205.3502624175411,899.9605138151528,753.0567376050333,2.179055774482749,19,sunny,82.11603991157348,3,Good
18.33645566635111,16.912065734753597,67.07054264030492,68.10585658327938,514.0807840624469,222.31441109919092,899.6710311333883,2.2102023283166377,8,cloudy,77.7711980055282,0,Acceptable
28.972657366157872,18.14790585848848,54.10988660252959,47.96422639004464,381.8495408709171,502.11906866191737,725.8313019752976,0.5783501838228264,18,sunny,163.28513590610694,3,Acceptable
16.889374940065753,21.67198872674909,51.38860385017824,49.73021145919233,264.1395819161125,879.5121248092031,765.2262026183406,0.8210883181569426,14,sunny,93.2077185310558,3,Poor
24.252036225847807,18.44319829569384,50.851092159853486,49.65811234696329,389.9865713697864,167.81933840611646,785.3628097902214,4.966529146555915,24,stormy,86.87152681868153,2,Poor
20.49005426295468,21.892619063573683,54.2909222102693,51.72665423822957,0.0,946.6947691849134,843.9198688720807,2.4277472379892817,3,sunny,30.409486312812,3,Good
27.2048564860345,19.893422708073267,55.87281668066476,39.48952555899488,415.77760384270886,981.9423234142578,581.3300101285944,1.294970686023238,30,sunny,114.45238365593214,3,Acceptable
24.53804425646989,24.02000462282594,55.07642411290881,67.82413150336109,221.6005153800681,536.6932335665717,825.8543360628012,3.3393677680137728,22,sunny,75.30148008854,3,Good
22.50753513768053,22.897924717741382,50.748354335789095,44.57567236663027,541.6777570723028,471.1202100725072,886.460223020941,2.909133498703276,19,cloudy,85.00489980770169,0,Acceptable
22.306803562331982,33.009142923215656,57.94291984846358,62.143728363130414,859.4914961775621,317.15498472496546,832.403107555836,3.7450951477137377,11,cloudy,182.53745668297785,0,Acceptable
19.8966193077292,14.05139503719112,58.85279365106869,64.1094981590758,0.0,960.6889458102168,1218.53669255843,3.6938263645045537,11,sunny,68.88907276107079,3,Acceptable
17.616609199997992,8.88459438907468,46.90339855646789,50.90076424727346,473.5007445583649,528.3580430544342,1020.9613318456755,3.1700493156785887,9,cloudy,142.40936007480605,0,Poor
25.04050179602755,25.40951008515597,71.84019263170458,78.51376974260972,462.9741840901231,360.40573836767055,928.8462553751164,5.527145945128225,24,rainy,125.47064336073916,1,Acceptable
17.725234926431458,10.661956046729063,35.48100988860459,43.15465315763285,524.4931132044369,636.3905613572103,1170.1077198020853,4.715698960942182,1,sunny,103.8408608815483,3,Acceptable
23.890601796577062,26.11102374706538,53.06287644701754,70.6225552115904,749.8049741710836,352.0050280981214,1062.5310023549084,4.359422272046604,2,rainy,73.31883955289726,1,Acceptable
29.81603298617439,20.77232220625637,65.54045210232428,61.34665284308977,691.9483293518497,213.61997869949133,856.6576867863286,5.525756948855605,20,cloudy,157.9354385639856,0,Poor
25.513078168373088,23.39631157649164,78.6041808609325,84.27441964482499,562.6481936091146,297.68333709327874,832.4507730162256,7.16278036283652,25,rainy,107.60450479168084,1,Acceptable
20.19151551037978,15.436498713137285,64.45338368893566,56.41204329214881,540.6410262621107,295.8979392960166,628.3344794626197,6.308960193726184,12,cloudy,105.01627598744923,0,Acceptable
26.1679212549278,20.16893056019855,58.43026823168486,43.38119314046672,663.7782206860198,442.40104768284993,968.8436403870862,2.19808044867397,14,cloudy,102.39470097231792,0,Acceptable
27.44329103197625,22.699139304998663,77.32761596113197,85.85402542094927,544.5106679662688,463.5636324841048,1013.1230300515448,1.9088883840460125,18,sunny,98.2350082928546,3,Acceptable
21.125736519776552,23.2734935714361,51.49478436267627,51.85018253884217,364.66222042107415,770.0101863934818,675.7340532139515,3.792331023762044,9,sunny,77.57196882264918,3,Good
21.211704177860103,33.97453236593347,46.85524320593149,45.15723027887445,191.9776404392116,911.8767154924872,1054.0011400548292,3.3010849652668544,19,sunny,186.0350025628316,3,Acceptable
22.082390330332338,10.226453778149477,59.807582004284136,59.98699266069144,556.1735375084693,338.0466008941174,1045.8140368340955,2.7831801811419528,7,rainy,208.77044176262945,1,Acceptable
22.704591373329205,31.96889850188382,30.47240919853293,23.303262244682717,364.1161648209131,433.0079067581223,1124.8086664993025,3.794103608432165,19,sunny,136.24742185715996,3,Acceptable
27.93389675932866,16.06490337450039,70.6890781534265,79.85125639646859,505.7252739977949,182.65504947364096,1207.5406967280385,6.771314721834025,29,rainy,232.247433832496,1,Poor
23.61906508147213,23.018021428764083,58.24071386291117,59.187453841558,651.0331928888896,260.5113591305958,1108.243572358348,1.404936870593125,24,cloudy,94.3947244445828,0,Acceptable
23.364207573191543,23.735141476215013,62.43570494384777,62.24507049798894,251.0894275282724,359.4092920693637,865.9053298108066,3.0975234586779794,17,cloudy,78.19731926013613,0,Acceptable
22.090391938856797,15.061652368232082,45.97248580114603,51.8974577585448,440.0125121056306,146.37893791805888,698.4395206686864,3.5614736229087933,2,rainy,122.70102947076752,1,Acceptable
22.06691418862444,9.577671235343448,53.02854356589165,62.6244731082607,503.378399695895,473.0606217458732,1042.9085335117627,3.410174448145461,17,cloudy,207.1719206500934,0,Acceptable
23.804515098153317,38.72481379437005,45.31855750092641,57.583755491514246,271.9905949379213,521.238502227119,1090.1435082699293,2.281579163201408,11,cloudy,255.09512286167976,0,Acceptable
26.801030160587057,27.60582450519702,37.88889570896042,38.74436902811264,256.3057981439497,685.7208643789677,951.443314393816,1.3020479256807056,13,sunny,81.20902182176165,3,Good
23.27646451526453,13.609204699333068,58.52566689006179,57.735756269023554,465.8494614922032,458.1563049820468,832.771887150885,6.351775055390888,11,rainy,170.76927330947666,1,Acceptable
17.717260608361627,16.478600952062823,44.35604997311972,35.78984877035137,575.8536034206069,616.5268054279161,910.2431043482444,3.220516527090548,4,sunny,80.24221278428816,3,Acceptable
26.129887000752777,29.4208082648271,46.188695294188136,49.586555429291714,367.3847951574752,693.0334388238434,1150.9862243221648,2.87215445731906,7,sunny,67.28877206757026,3,Good
25.155347728495144,21.848201636164656,55.92302098538519,54.79174478261693,221.52292159738167,794.7836410682281,1034.9054947711868,0.3094518897624083,27,sunny,83.78592714511734,3,Good
28.18131087587012,24.9902812343346,37.77788618125061,31.08635821680103,297.14041366284414,1043.5593155841457,916.3249086711774,0.021225446791623,10,sunny,78.21368621085922,3,Acceptable
24.016409597968384,29.56087205510125,65.72103718435741,72.25120193546013,369.1528244440323,677.4877851145936,1086.1160760938585,2.1187995469787344,15,cloudy,114.49278404410332,0,Acceptable
27.70939146635088,31.145593520114268,75.20076138596603,95.0,172.05845643534158,919.9426959345956,1090.876943719278,3.375275049715585,12,sunny,84.41420542511293,3,Good
19.004209915240978,17.738629702242992,62.967748715343575,58.84775149882695,777.3316463781026,164.74882806837485,910.0422400129684,4.428576285091124,15,rainy,90.5809459554446,1,Acceptable
25.506977951429167,13.86360199233538,51.87305586488256,41.56225995123287,358.1568420507246,749.7598173810769,917.4724394253452,5.351901653352117,22,sunny,187.09520262893747,3,Acceptable
18.321620641802404,9.087591638093745,31.78695813259845,16.194364697566602,289.83218139265625,618.5794787273886,753.9815412338718,3.4442529207860373,30,sunny,148.83641573400396,3,Poor
26.740830120238257,26.110585608217416,43.73814020864839,40.98967309357707,466.1452057342413,637.9548703119049,946.034684120093,1.624358777193748,14,sunny,86.82436413140078,3,Good
24.40463465204206,12.92172302555127,50.038045361164606,39.50160209392294,174.47171332700154,773.5797752106014,826.7351718470038,2.9897747355508626,10,sunny,178.68751080582325,3,Good
28.205268221629467,20.146591701459226,50.93688771719401,51.392245349990205,473.15191573178345,437.569896951421,1097.1606326033127,1.2185548335868632,11,cloudy,137.8453892168596,0,Acceptable
24.19278484129969,32.21308613809815,53.26664342999065,40.768307749289306,377.1669800963669,621.1828374387455,749.9349332443101,2.127419407896928,29,sunny,129.75008799758425,3,Good
25.687185642969258,17.469698161837023,55.31232842004987,38.92104367901483,13.198881566132542,839.6333319726151,686.4629244545687,2.293020542330047,26,sunny,100.91995987018645,3,Good
19.07473800098718,15.59843179189744,73.30108353101365,82.65953997091437,728.8963980011857,237.24211803708977,747.6281905788339,4.1430218151582165,12,rainy,107.08457090832836,1,Acceptable
27.677262659169447,25.557029914412706,57.85314387315396,66.76443736112577,389.3225039489191,469.8733832395433,1086.6125006637328,3.1715931908454777,1,cloudy,60.121372601497015,0,Acceptable
26.906784655990528,20.7054622955903,74.01538722332353,76.83893447369448,567.7319201815311,663.6955817642747,762.6696516239879,1.7589784318629202,15,cloudy,131.2729193018268,0,Acceptable
21.72460296389513,16.457935387693862,55.42677410284247,61.68726471013278,479.3986411329474,318.3057419470468,768.0716800045557,5.595413687304265,24,rainy,126.21458559746222,1,Acceptable
27.52536546748713,29.77988543709712,68.86985398504389,71.07292113552975,525.9653579913028,135.344089880245,914.9611729538342,2.1650547768484847,25,cloudy,102.62809820495023,0,Acceptable
23.96444601458642,24.341211137178018,57.8707123886426,48.830089024299,104.73969437479384,706.2916505753957,1034.903058993318,0.0,10,sunny,64.9385222045203,3,Good
21.27716173325945,26.52923365012116,25.04201805017906,14.757124997503825,543.0651879963001,184.49291218277057,1010.585111482055,5.538572292208928,13,rainy,108.83185706430574,1,Poor
20.92004089592096,23.66665944885668,46.77144286679501,47.2771149747017,412.6427710032266,528.950363716375,1117.945630526577,4.181643511093318,14,sunny,75.40612816971857,3,Good
22.081843033721466,9.23827152584,49.63041072692133,35.30733302722484,461.8546433231217,455.9395864757227,621.479046015825,1.3865350956768472,5,cloudy,193.24497959652035,0,Acceptable
20.92206936778824,16.257653479556343,64.2037481409782,65.36681706773041,503.161489269376,302.8084576626701,1038.4151131215422,1.743451089008477,6,cloudy,96.68968227236932,0,Good
21.40464209768472,19.183776205689245,43.2109139170628,49.81576177880384,654.8736976060603,460.94120028566977,828.807280295018,1.2776322766462602,6,cloudy,70.22949735947236,0,Acceptable
21.98875762532898,20.927461111032272,40.15668535729036,21.374020747777404,473.4811256844685,619.2322704999671,969.2243647522076,1.479938115815707,19,sunny,17.280624901353093,3,Good
19.14629033929121,15.2389544165522,58.53100679689839,71.55144337286227,618.1179467049533,371.937656647792,784.5643469754008,3.409493576484924,6,cloudy,82.54061215079915,0,Acceptable
24.85540884477911,18.360390563845105,57.0837145055124,69.35522677685947,476.5206601707834,413.20762483438494,1182.5104318653002,4.348463783653477,6,sunny,105.85508687489713,3,Good
19.734914731819696,14.447457848722609,57.97915528631797,53.48180192123896,609.3892067612246,334.50242581236506,1192.6199843922473,6.780773158543151,21,sunny,107.12834350044788,3,Good
20.616954516939405,18.16349693491011,45.28018729283975,39.47668919324707,228.45487826127024,872.1188283612533,946.8039741051766,4.104144908317078,3,sunny,71.52287308999732,3,Good
20.955715699052217,7.817725847455145,62.554202518960665,54.19994333128703,326.8531495491172,668.7311456226245,637.0627883303623,0.3847116167161388,9,cloudy,211.3677084275376,0,Acceptable
20.51904530615403,14.016814252425617,32.950325265019075,34.77375123363418,670.619835218144,98.8654255820028,901.1882545914704,6.799453553362582,2,cloudy,104.09323694318776,0,Acceptable
24.26960739476125,23.943915215786344,45.62841570090885,21.00185952708096,692.6328017678335,289.393538994046,813.965522112021,1.7082406952256517,26,cloudy,95.94274992162744,0,Acceptable
24.203205575397853,32.60385394336406,51.66916680259311,56.02696185673752,148.98649354487543,744.4061778195213,1070.987179552148,5.046887012178966,18,sunny,124.44370715412568,3,Good
22.07408442648249,34.00543279231543,50.777759688141614,54.593547079917,399.4592554708728,389.2745226500491,966.442310878282,3.5817598565942914,29,cloudy,210.852362113812,0,Acceptable
17.669990242322903,12.744195508893815,53.40702427686299,48.1639501833054,717.3914390222507,157.05007132524676,785.0425252507416,2.385256601233405,5,rainy,102.68023978852644,1,Poor
24.438352736505003,16.538805088705463,56.19936144927956,58.320284419917726,588.0277081190186,504.00988490769737,1000.6746250062702,4.424455792791621,28,sunny,141.3385450171054,3,Good
21.72451616134389,17.133065622306496,66.41412904738033,81.92768832870354,411.4024070139227,302.9441701578817,694.874805024221,5.578173757227075,11,rainy,105.11684072664796,1,Acceptable
22.76957352941191,20.44505455364056,39.06890246038532,31.560176280654403,0.0,1200.0,849.925550684085,5.782309536965605,19,sunny,51.59994613650922,3,Acceptable
22.385723086150616,24.16056837567076,66.83252660595895,71.71509752928672,658.9895930409875,243.72817406049472,1351.6698825358665,4.831877240598556,30,rainy,103.62973254576096,1,Poor
28.06657004179374,29.138183622644476,67.1350549008465,68.21708925806641,227.0079686521818,614.1362010898262,842.3199862311858,3.297657844052229,17,sunny,60.28645281725539,3,Acceptable
18.315617398317222,16.040849206890098,23.85811319462932,11.65245364551403,827.3528785260878,26.20160113914936,818.3859550644867,1.3710704704725258,11,cloudy,86.55271108427317,0,Poor
19.412822105822567,14.395277004990668,54.20697715832335,59.01638087771131,652.4492861244755,208.01274544914887,772.2903924757707,4.327224123010605,10,rainy,108.52937596017432,1,Acceptable
25.58730927987229,22.618668063252755,45.48137830627403,36.48643346863135,214.00950170209887,703.2710703231168,822.3396393186707,2.772842301803995,30,sunny,83.67550833026245,3,Good
24.792928226356644,16.94919173574858,56.92773815975601,54.87853667161168,630.052280806916,231.07955245204684,1108.0501986258591,3.531078797447536,16,cloudy,146.19120419319222,0,Acceptable
26.878147646558396,13.028799730343565,50.24104016043282,49.4004220828885,470.92019390662654,837.1535838497165,1117.150334945838,2.9578187249067507,16,sunny,220.6652484769744,3,Acceptable
26.292146014076536,26.042125443115022,54.25953092332532,61.54619745153425,413.00072976185487,514.9587644380416,892.6456231501904,5.184874365857098,14,cloudy,76.40467842786624,0,Acceptable
21.570992452971048,27.22755820956984,50.62134718608668,46.27459614962262,440.2536972581906,462.9540721677354,879.8128434810974,0.0,9,sunny,95.9862817070094,3,Good
16.534615073467492,17.328883062834425,63.70367381555457,57.977928940981656,202.312727603954,614.2531294638727,988.2865629871012,0.945629808529221,11,sunny,69.91970637654825,3,Poor
25.00340122186432,22.342130957994957,45.04440205718652,42.05931097643455,157.99927619951285,821.2748445501032,692.5165150001567,1.752811921460851,4,sunny,66.47458057489511,3,Good
25.61762463676765,26.157607172179524,45.22911555947158,40.42612283597899,117.69645482612242,728.6589315098659,1043.5356838815187,2.7084777823408643,16,sunny,79.62717097149576,3,Good
25.423223066914996,18.75894709881064,59.23123584825491,52.92440104508008,338.7506713615013,521.1363796180082,968.0287985797348,5.45424634071572,28,cloudy,117.65403707291848,0,Acceptable
22.8798423229914,34.230200298673594,56.76143984641281,47.41870052154077,0.0,1200.0,1138.7688624555233,5.304843849379148,16,sunny,140.91972038574872,3,Good
24.433068520645488,26.96290171132893,78.11974415986545,92.43779208387268,606.1535861228303,341.0569240100284,969.5438221472256,3.546799322533169,22,rainy,115.14083129159714,1,Acceptable
26.975337552938026,18.89924706251361,72.42018725699293,74.69853756169367,74.36047780897309,793.8915063067542,1104.5985755869026,0.0,20,sunny,125.15258414004508,3,Good
24.4738818297347,16.248310898840728,76.59056751962216,75.28874529899902,536.7112838188307,377.8182428203372,806.6853349248862,2.440815600423379,25,rainy,170.45636806377914,1,Acceptable
23.98749115142935,20.050431838722737,68.0993043140105,91.19812739754956,632.4156967379962,273.28662548069246,705.5955062036461,4.323803517427384,5,rainy,89.99175316969033,1,Acceptable
26.26935002028564,13.698269299723384,68.87018937174216,65.4341251601588,48.05961588116898,826.4726420186752,842.1332437702501,2.592140845341284,9,sunny,181.05269141680049,3,Good
26.11652975790467,18.014310214170653,52.91882666115852,51.619114925565896,164.23652147157367,906.1898875783286,600.9145722658272,0.4425635854275667,13,sunny,112.7313536732833,3,Good
27.455194275903096,20.28739287908284,53.541422257151886,50.5030667495882,311.6574295755515,829.6160419565077,1082.9508585046633,1.9282345476559604,15,sunny,118.0977026487438,3,Good
21.615169244591677,27.60776618026447,53.42902797801438,52.23233657491867,677.4120412259246,226.67695665968927,632.194609092379,3.5577621902990955,26,rainy,131.74642538258087,1,Acceptable
22.70733595061453,24.024918062226607,38.55804144740228,45.28665399197843,539.553067091031,432.3375658884456,804.9968153629322,3.516457430455125,3,sunny,73.39494370169324,3,Good
20.081028240509703,21.34446921049885,48.08403634547565,48.52358241217256,717.0232620239673,153.01147044156974,575.6651674995567,3.559420535836209,11,stormy,96.92469706755952,2,Poor
20.350257950812715,10.184387747605877,72.13546157607077,66.59832166346104,319.73575787198206,666.2452228699549,1006.7622428503096,3.3800771542970462,29,sunny,156.59626312511946,3,Acceptable
21.007988093828093,22.909906317144824,37.64572746379701,21.578373382432066,447.6979585745624,493.2377921824234,955.2448773583236,3.849079098202002,13,sunny,78.18374414673866,3,Good
19.962900120857004,18.153160750360403,50.299179994626925,51.038571241572114,652.2068087890352,334.1914065582265,922.9995317983696,2.8146519105098844,17,sunny,100.02321929349566,3,Good
17.716075313523252,14.262636227401083,62.197874625632416,64.12368658765271,687.0004012590852,270.3298460040107,817.7401054727816,4.572350483599227,20,rainy,109.14174354176986,1,Poor
16.594122926189605,5.565942767254134,37.13227600913184,32.299668571247125,430.1610470446932,471.1104921255139,1023.256210953408,3.3028420087065973,7,cloudy,173.53106320329053,0,Poor
22.28660494217357,29.984759401936643,54.93911362317308,56.28420165462761,0.0,1200.0,804.3783166525664,2.7122745850505603,28,sunny,79.93844851611004,3,Good
17.95651781438417,17.751644071586135,45.43390340788144,50.49819230802379,339.235362138691,944.5841212605008,1043.922789789482,2.045571244613427,14,sunny,83.44193785229548,3,Acceptable
27.472056439746552,23.470495180801,56.03539009212519,49.35163430955042,93.57520419061063,637.6682059359138,793.7947456005195,1.1419861783404217,26,cloudy,86.05566665746754,0,Acceptable
19.756870747813824,14.90203917054299,69.95535723585469,74.11870282501401,582.1886354400917,451.0983189675801,939.1385453821434,5.614730036260653,22,cloudy,107.39502909905517,0,Acceptable
27.586205952635467,24.728105638279946,58.96480314161524,56.39392140563677,466.34251205406537,451.17138154613633,693.2020690863602,3.1100057039086977,21,cloudy,90.86035364705504,0,Acceptable
19.7428611649319,33.136816580379644,42.23692660895863,49.27634790998114,254.0121427611268,965.816373439603,811.5507973484679,3.387011271333514,2,sunny,188.10142831787613,3,Acceptable
23.82536524463506,10.891632646398264,56.7486276728672,60.07659522884651,519.537731034762,224.1122703534087,942.7706922525506,4.663778471006296,4,rainy,230.48216906427916,1,Poor
20.990140767147405,13.82440732466399,33.57107357112041,29.55514902894476,199.5757362973721,619.9809779680922,901.8044591174156,2.677698957273296,9,sunny,98.10811025118284,3,Good
21.251716809645263,17.968899418612107,56.40817009107526,54.435163626320815,427.0241400970539,506.6951185112951,1068.7926288164754,3.805488792822001,9,cloudy,78.42632374317239,0,Acceptable
23.35239745089504,10.411486204454398,57.384212725333306,59.03057872891127,421.3854303087453,817.5313814937728,971.5099843354876,3.902092643769159,23,sunny,215.26321573119412,3,Acceptable
20.885973203988875,23.88020226563644,44.31038307335216,31.16506501311512,118.45636131271633,1200.0,903.737811423475,4.738704910883284,22,sunny,78.53251584841126,3,Good
19.41691535473657,8.334238430148957,55.22915099824593,62.94263852655756,0.0,1105.8804948395257,998.4442199685104,0.7725196884040615,9,sunny,123.8636688770146,3,Good
21.616230789714447,23.099475733549607,56.79949764262382,59.867485195423455,847.9996498335106,399.493184464935,943.774022439974,1.4844854563801373,9,cloudy,90.64143105273406,0,Acceptable
22.28124072413429,22.484838518519982,41.322391778895664,44.05067403578458,313.661466354154,634.1429539343259,971.415076913052,4.084569727749236,12,sunny,69.40181469068591,3,Good
20.81655881178625,33.8858193155001,53.39367058300546,56.76209319219397,420.801126308362,547.9887984502147,698.4911562567829,3.8680021208031454,22,cloudy,231.0559002940276,0,Acceptable
23.723928939397595,25.44145869647895,56.56360424409727,50.72832700702449,521.4068153635462,636.1072028736043,1168.676376567177,5.6687578716030735,26,sunny,92.73666015073768,3,Good
24.227578149277093,22.609128482896903,44.29341257818334,60.10766257713367,196.2115566181808,718.7513139413602,758.4325121031147,0.9374284520096764,6,sunny,67.90435253976185,3,Good
26.03188532646468,19.39248708215495,64.32427551544535,49.9039203138913,651.6161457753477,224.36584749326465,1057.380046313344,2.9384582148786773,28,rainy,140.4402653550729,1,Acceptable
18.69482964373832,21.765884265523727,56.31904482536365,47.784316009237386,583.3901320119198,182.98668284722447,924.0346098140628,3.399339038151825,12,cloudy,83.8696090228216,0,Acceptable
27.16378320830605,19.12239775884246,51.40817237901441,63.3072083561834,684.7236627672976,239.68184564761648,992.4082236135088,4.309953248155604,7,cloudy,125.98217193604448,0,Acceptable
26.28815504805413,21.178684951624504,59.11616590191782,51.85813118870087,487.4644743304028,221.69155945418544,1077.4683016592448,6.273728635973866,15,rainy,108.2998220270148,1,Acceptable
19.363962420116607,14.062752613983886,43.28350420459566,44.53219379883056,630.6621179005841,404.4616573122283,839.1956073208783,5.476683103098536,4,cloudy,82.18017651747351,0,Acceptable
19.730459107506423,10.27188697037742,73.27753788602577,86.13138334141522,762.7012658668868,224.875181092428,993.9950325722988,3.7740035061050943,21,rainy,175.38443430810003,1,Acceptable
18.84851261279645,22.20025376821897,39.27162913840504,37.95878525113635,747.0775330131489,151.12265289979177,1017.0082035585624,6.023526879878935,2,rainy,78.5075556229144,1,Poor
26.951091091026548,13.424725209071129,43.8930099813471,28.452857637324115,263.34562201894295,639.6038636957429,792.5361865662674,0.0,6,sunny,203.0754597111257,3,Acceptable
26.967623570385868,13.855312152898062,45.445190399196335,54.5879342129192,836.8998944476815,93.50825069806834,903.8954539922717,3.0949642677494165,9,stormy,260.2267396852869,2,Poor
18.88256206799528,13.063425090877388,33.9542701246158,28.893469490552786,216.06566936721305,1000.9372251011192,974.4832594898082,3.979292864904085,4,sunny,91.3904800257718,3,Acceptable
21.863532726744207,8.04401087350098,49.41888964669586,55.34152281465409,519.3430752224554,449.81932993509184,1127.0433983917062,5.143245271420069,13,cloudy,236.2216886407776,0,Acceptable
18.58052684971774,22.50735568957316,57.3327488894094,60.08029463283055,472.000072624047,490.6900503615232,872.7915813292875,3.719280866860368,2,cloudy,78.92464201046154,0,Acceptable
25.860512922928507,18.121641743917024,44.374964106677766,21.78868290159783,219.0711996949879,727.0372781542055,1040.321866881576,2.556308603737389,24,sunny,128.4472531469422,3,Good
18.356571443106365,13.413873717445483,38.88913886523117,31.55812106360952,571.5186088480501,586.667443185903,1033.2242736565756,0.0,15,sunny,108.4128643715168,3,Acceptable
27.395674971456597,16.27889897582122,56.48748611349939,62.28485733724456,667.9754019932822,261.81916968686426,1289.4028080534144,3.170166739927589,3,cloudy,165.9535161735398,0,Acceptable
17.796439512286593,29.539070898042212,63.09305058146749,55.22998315593762,566.4288485323337,393.8928230068352,931.3558244529006,4.934839950510501,17,cloudy,197.91467859269605,0,Poor
21.015313651193512,35.052338722787454,44.373857126313055,38.49074368371154,107.00855184579795,728.2506901473489,1000.8522830957348,2.321669947488044,17,sunny,190.96114427302464,3,Acceptable
21.777575175042205,10.72100357023761,62.15577405731753,46.72280941741808,475.40820248280295,340.51585851558514,879.120643918183,3.1384766205337056,22,rainy,211.29094087910585,1,Poor
18.24763983907937,20.933959444086856,71.77901440710977,78.51704035918685,681.1098151733277,285.1039162758637,1028.8777221529342,1.3546740331955929,26,cloudy,97.45930284602656,0,Acceptable
